"","DNA","rpkm.f67","rpkm.m68","rpkm.f69","rpkm.m70","Assembly","GenBank.Accession.version","NCBI.name","chr"
"3694","gene10801",118.097680620391,111.573600147342,109.950703811195,84.7589326456424,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3695","gene10782",117.851618626052,127.009977049945,113.124225796051,161.945660655856,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3696","gene10652",355.463212423017,345.041607148253,451.914449356118,359.711112321144,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3697","gene10805",40.4369961055191,39.1327848126758,36.6620866991311,28.3874374790183,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3698","gene10763",0.616347376537115,0.72694582898547,0,0.290944043127869,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3699","gene10726",15083.7681546325,15906.0087357119,14567.7726519664,15390.3319386876,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3700","gene10692",6.57854887282308,6.20721216109576,6.40871110750831,6.92054953920421,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3701","gene10693",1.65046996227512,1.21664573888782,3.38692718326967,1.55819403850909,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3702","gene10647",219.313165781935,223.7741955635,211.237442247539,213.247956724131,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3703","gene10730",90.9026298356415,101.853639055618,150.276518185744,95.1825875171398,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3704","gene10659",1221.26579509871,1220.49871896951,1268.23341719962,1190.13454674982,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3705","gene10767",98.9252053016556,78.8798990572617,60.7033384390413,70.3746595999091,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3706","gene10698",202.436452148087,188.045243529511,212.999691365283,183.128285254147,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3707","gene10662",722.306670205623,753.548952939832,689.57782018847,708.66540547401,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3708","gene10732",59.0833461880462,56.2960374539911,63.5344218419743,70.6385072152315,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3709","gene10773",142.243112946742,153.810106280062,129.416467722472,146.356491455043,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3710","gene10664",250.748152210709,265.157923718969,341.426327590856,268.449101256763,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3711","gene10774",168.05341638048,169.105853246699,162.365267947613,172.880534143057,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3712","gene10701",6.21140124410654,7.05465314598652,6.9723941822831,4.23520411147256,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3713","gene10737",1311.09124963704,1320.14863095845,1363.80843412333,1278.82931600817,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3714","gene10668",0,0,0,0,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3715","gene10680",34.7298347822653,25.0322215894127,6.90355442088194,28.2342219244089,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3716","gene10669",57.5026059462232,45.2139828281667,46.8320659471262,44.8463606759352,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3717","gene10633",0,0.31663702169966,0,0.506907951729137,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3718","gene10742",304.621855929191,371.70341981074,282.102773174743,320.965523374691,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3719","gene10783",138.233203058645,132.949451076487,130.361865959592,138.346226283049,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3720","gene10708",34.8614726658887,30.812300400507,35.5033156491864,28.0939651469437,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3721","gene10710",0.442442782758447,0,1.11745998484747,0.835412606389096,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3722","gene10639",74.4458860694584,87.804586217885,47.6941431830642,75.7692571890451,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3723","gene10786",7.44268530158026,8.77821378397549,18.7976916528639,39.5244737834086,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3724","gene10678",0.397287476371283,0,0.501706519606987,0,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3725","gene10638",11.7124076245176,14.325735984699,8.76490607860808,4.91448002468189,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3726","gene10663",3.08173688268557,2.18083748695641,3.11336768000558,3.49132851753443,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3727","gene10790",119.251988359145,114.427748303462,137.549088291744,114.492959481898,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3728","gene10643",271.564765852405,330.720893393854,242.07202007029,305.625175857016,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3729","gene10682",23403.4972912517,24049.3535136498,18523.0290156596,22913.1122712214,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3730","gene10752",72.7438747807581,62.8157800853306,63.5660141032972,74.1955215142333,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3731","gene10741",112.290527632019,143.039385258271,82.3586327848728,114.335117121957,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3732","gene10654",1.76800841078376,1.66821034858817,2.67923274454663,1.66916104423957,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3733","gene10779",31.3368415587891,25.0374053172217,37.0199983818431,28.6304844262504,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3734","gene10722",129.023122264406,128.291248254854,111.788977714933,148.574918920891,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3735","gene10688",225.927212884901,235.107154808279,222.315654678724,241.822453204771,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3736","gene10804",79.8371461570506,100.277761082482,81.1803348337903,82.2256809737081,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3737","gene10761",13.4962669561784,10.6120404868552,10.7536305819164,14.2585755531457,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3738","gene10723",238.953136749774,244.047328717868,208.245610975048,223.114485144212,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3739","gene10803",323.032134507379,344.36978603712,307.875208120892,303.601726416859,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3740","gene10724",959.185779469367,1036.96773701293,780.356834366325,1085.4460184368,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3741","gene10762",0,0,0.926291210580172,0,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3742","gene10691",55.5957319449335,58.1339177525254,64.968555177379,58.9112725172601,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3743","gene10657",780.547835303686,897.715239798619,701.22035030848,840.476073641249,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3744","gene10729",381.631939189795,387.054121080595,256.008191843633,370.072675067477,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3745","gene10768",21.1255431017964,23.4970619263517,15.1963110623954,22.7215112921795,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3746","gene10733",0,0,0,0,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3747","gene10734",2.4965969682516,1.84036918730499,1.576388698737,4.12477630763561,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3748","gene10735",14.0879400351341,20.3083279208639,14.8255603809789,23.6449762034078,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3749","gene10689",360.271584390461,309.058585312561,385.182334555643,314.47074129159,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3750","gene10653",781.855634141821,791.302928916506,648.716635314907,669.143721559679,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3751","gene10676",2.23249357180576,2.04796365460412,0.93975324047122,2.5760501079628,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3752","gene10727",461.003377179692,465.278411614537,457.922481504796,543.155668126259,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3753","gene10772",351.509234122456,339.495846815935,321.739428506543,318.746905864957,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3754","gene10679",206.312120255949,198.588557651292,130.564289989469,193.893094029194,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3755","gene10704",3511.62421793243,3688.93248440899,3244.25003004853,3404.55375049668,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3756","gene10798",236.677392590252,213.386560262196,220.672764132264,228.969764754346,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3757","gene10642",809.544263291658,839.027658618139,662.298215564823,827.762252157254,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3758","gene10806",70.9292046939168,63.6519627881649,47.1224100559566,79.4829202463015,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3759","gene10769",0.421234087429257,0.248410534821803,0.531947016991936,0.795366724450178,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3760","gene10656",0.235922440779757,0.278256776645156,1.19171968612654,0.222732281820378,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3761","gene10784",434.496364414061,442.359147388846,456.466654374162,431.728463717425,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3762","gene10674",483.053586808593,501.41265791628,369.960570527295,503.819920204743,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3763","gene10666",231.508436813658,235.425406990046,225.543285957152,252.006994004752,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3764","gene10713",13.6021489994398,11.140932244988,20.7557845333705,12.6633116089371,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3765","gene10750",105.080379395394,96.6676409033123,96.030096441061,125.17059277679,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3766","gene10640",2.31371277949282,6.00355679412401,1.16873030740564,1.31061341638414,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3767","gene10765",247.295618135655,252.160264929638,162.522129249067,256.560795973458,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3768","gene10655",5.36458159833513,5.62418801202996,6.21000806555848,3.65780556571774,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3769","gene10714",82.6814827023,73.4884394980631,98.04298042897,80.2997778046697,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3770","gene10703",83.8079776393501,95.9298421507018,93.3431969448112,86.9048956067394,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3771","gene10754",8.14724242995704,11.1106350454234,9.002508954233,10.3357746130107,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3772","gene10681",1.47824820488582,2.09220918135725,0.746710436243843,0.558240402537151,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3773","gene10641",130.108942969641,137.11909166795,131.422282263246,140.834299170509,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3774","gene10785",951.172031535502,776.090005908592,919.922129487854,859.81672331108,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3775","gene10711",297.497001462012,308.413771989049,316.578340362433,319.106010142193,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3776","gene10712",3.32994080370227,2.88014555556024,6.44789504513412,5.23961258259294,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3777","gene10740",124.704158327846,128.245267226839,96.1186714072167,109.230997876307,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3778","gene10753",12.3503383230207,9.9317077204846,12.4062089715592,9.00988004525014,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3779","gene10744",44.5720136704806,70.6410636076276,41.1597761085483,101.781102545072,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3780","gene10645",623.676912906745,701.857885615078,627.981148262248,671.554499880011,"ASM15162v1","DF090329.1","GPS_001612913.1","9"
"3781","gene11004",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3782","gene10906",160.167586708168,142.071560671523,159.638450169414,138.403448167137,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3783","gene10955",8.22382244388795,11.9378702065754,15.1784995946102,23.5907301113517,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3784","gene10949",1794.8916101013,1934.71439914276,1698.73124040304,1942.05148787853,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3785","gene10899",2.00347679957888,0,3.79507572732057,0.945732329806166,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3786","gene10868",188.407661206714,210.584728565054,135.240322380593,197.311104055279,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3787","gene10840",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3788","gene10838",6.83041682207176,9.03257317358812,6.01182005374212,9.77050891101053,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3789","gene10837",104.11985895619,97.0880859834873,108.822189831211,96.6183159264207,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3790","gene10939",23.5984105951299,22.8796289753696,27.7803875908565,13.027580047402,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3791","gene10938",88.960107412261,125.988939648937,114.510241605159,131.978703402772,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3792","gene10863",22.2007037442066,33.3779635166941,11.7072209627478,51.3622601040249,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3793","gene10975",2.10984204963577,3.31791440170864,7.99311512140894,0.663961049293394,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3794","gene10929",1207.57102450606,1233.16844698751,1262.74071089655,1344.49415348262,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3795","gene10901",13306.3109335419,13689.8735227127,13068.0431462438,13197.2217962801,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3796","gene10989",0.262896985252798,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3797","gene10900",285.754209358266,270.406081885756,319.770126482039,296.087412362798,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3798","gene10905",60.7640610623208,60.9661632041346,54.8600847703585,54.2518706442153,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3799","gene10904",432.853544709158,455.33992881085,412.786992890496,479.928754128625,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3800","gene10831",128.183163231289,152.394051081599,117.520187297264,134.086377727146,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3801","gene10833",463.689966468122,494.033110511522,423.449060517467,517.691754744631,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3802","gene10982",67.9152242879332,67.3262808836446,62.0984766240555,65.7414048632984,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3803","gene10844",0,0.791832067881299,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3804","gene10834",121.286130526238,131.059386536326,137.041256111913,143.075647079781,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3805","gene10985",0.733504315878881,0.865125614660394,0.926291210580172,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3806","gene10947",6.32022538707438,10.6490538528899,13.1122504529228,8.52409810995181,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3807","gene10945",232.574408594618,228.899247223237,210.955820486718,258.103468799918,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3808","gene10913",0,0.354848133470874,0.379936394848138,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3809","gene10841",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3810","gene10865",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3811","gene10827",83.0778928932353,79.7273611510576,128.372113875579,61.8695890781683,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3812","gene10843",0,0,0.405797380449677,0.30337394793927,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3813","gene10916",614.066099506605,595.151585638088,628.169928761464,645.663583399898,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3814","gene10914",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3815","gene10816",117.818706649056,122.98228788609,121.82743095674,149.988248246345,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3816","gene10999",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3817","gene10928",1965.11017362874,2042.90887019912,1820.69861266312,2131.12134131058,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3818","gene10937",136.94890924436,115.764414145649,147.762967634121,117.326149554762,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3819","gene10826",6.00849280028445,5.06190519216188,5.78110826461384,3.78170980622685,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3820","gene10825",270.189489481968,237.525323191764,327.627645395936,245.34025590271,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3821","gene10998",12.3781574017899,13.9780681656553,11.6404845009111,14.1725145756294,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3822","gene10875",199.660353414738,199.797444155746,205.87842133231,199.569577902784,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3823","gene10926",316.978650790516,326.83655769173,333.437551826223,301.724826817261,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3824","gene10976",136.873672823278,138.102190740276,121.533870882146,123.66874507893,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3825","gene10889",437.253993019586,438.331771555553,523.802436816331,466.476845168094,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3826","gene10925",438.783001327118,445.42535776843,364.054719563139,283.015499694201,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3827","gene10986",92.3076500641913,96.0931517690169,123.136124062721,174.293665836289,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3828","gene10887",70.0689649115878,89.4231662667795,88.9389568830744,76.3286396545989,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3829","gene10869",1015.61512653849,1071.13753506944,619.379035925657,1260.56020934282,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3830","gene10896",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3831","gene10931",1.72003919033613,0,1.0860584930252,0.81193686454289,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3832","gene10860",134.633923642444,152.638108212189,117.300447398141,213.815133105824,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3833","gene11007",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3834","gene10971",323.225367210889,427.22345017447,261.920865542946,460.799577440763,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3835","gene10921",1.43498823316644,0.423121258584914,2.71821915473405,0.677379825552355,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3836","gene10910",11.8444766235038,12.9404320433557,12.0092056409041,18.0634436466512,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3837","gene10855",0,0.949911065098981,1.01707111143558,0.380180963796853,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3838","gene10809",63.3525303419819,52.9642576048562,52.6991844438423,52.8160089194306,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3839","gene10823",1776.52125647594,1706.8310430382,1838.05949825161,1459.82873961738,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3840","gene10807",68.9826243703229,62.782494116542,67.7929143540995,68.8009658902134,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3841","gene10859",79.6067919292079,124.170970574786,99.7125244330421,119.149859956693,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3842","gene10959",0.0988132066592569,0,0.210362681081458,0.55043467618786,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3843","gene10836",209.658983206995,214.157527360695,201.171450092668,212.793901788842,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3844","gene10965",205.457694818962,189.384927960094,257.705032782944,185.233362848959,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3845","gene10934",51.1140731217814,34.8501498617306,45.6090532650306,52.1019138031238,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3846","gene10835",779.343796609455,891.336351104561,706.749876072554,965.473321730065,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3847","gene10877",758.229726261818,759.599933015963,879.047729821064,674.219467359629,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3848","gene10909",177.38528645898,121.620148650183,110.841056823435,133.858404572689,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3849","gene10867",124.756045330707,146.527687064103,112.563966942723,179.460300619389,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3850","gene10978",18.2621444899886,34.4626170778297,36.8991725037698,13.1032576460551,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3851","gene10953",0,0.559189099219592,0,0.447606220196722,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3852","gene10988",3.1306533411409,4.0001251965338,0.658913794710176,5.17233854449545,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3853","gene10822",168.287270474759,146.221790975668,224.039035475291,176.719668134232,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3854","gene10944",354.176145457416,377.773337803629,332.354455177883,384.400398644181,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3855","gene10907",95.0935952371549,80.7846693469967,99.9325709875917,73.0353837733976,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3856","gene10847",1.26430231084536,0.745585465626123,0,0.596808293595629,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3857","gene10885",258.526958873604,252.302908242591,227.906437911755,267.639053244193,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3858","gene10948",181.709023706359,195.832980045853,183.574076278616,220.654060777608,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3859","gene10960",0.870478837008087,1.43735071717802,1.97868012617067,3.12288309924617,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3860","gene10851",206.04143609883,212.483609523638,228.257965677915,243.679047050174,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3861","gene10850",17.6669612383918,16.9522590079203,7.56283646964918,17.2446185886316,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3862","gene10963",159.017623146576,148.296949113036,186.802060800335,145.472021563935,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3863","gene10924",62.9363408091315,66.1024033313496,65.5547604671982,57.3936820480815,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3864","gene10810",45.3175643326711,48.4070286122117,58.3081577064629,40.7658011873962,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3865","gene11001",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3866","gene10846",1.30712845686811,1.54168187590438,0,0.61702418572037,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3867","gene10919",109.470769669725,104.977774166822,90.0968878212606,76.6195531896059,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3868","gene10969",0.49694301355736,0.586115338039797,0.941331773349951,0.351869615429002,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3869","gene10933",20.5993279873694,28.2659151041634,27.2459287391667,29.9402402050533,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3870","gene10897",0,0,0,0.885749306774062,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3871","gene10849",0.90750533968655,0,0.573012456442745,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3872","gene10861",2.60123160086004,3.68160138477987,2.95642182978255,1.71905976244368,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3873","gene10932",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3874","gene10893",14.1171681264933,8.68715347501309,15.5022457095713,7.5331569672942,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3875","gene10824",383.173460139318,341.005387794606,352.56223536363,377.992896660394,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3876","gene10974",2.21885055553361,4.57975872260846,4.90355409600879,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3877","gene10972",327.295016328055,316.8796936428,379.242504013278,291.768766399728,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3878","gene10981",73.206974111143,66.7603312333595,78.1518825797319,56.2887658949428,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3879","gene10874",688.506126759005,724.199882705952,632.588375317169,703.068838795667,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3880","gene11000",0.285016127878435,0,0.719853798845221,0.269081195956411,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3881","gene10830",487.911700407789,531.730986209637,402.838396367831,456.743560967634,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3882","gene10915",843.916708163634,869.996295064649,840.859678508746,851.023026311609,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3883","gene10839",0.222776160194138,0.525503008905159,0.843985214459344,0.630962985096584,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3884","gene10918",0.453443574019131,0.178270094301614,0,0.285394701705812,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3885","gene10920",435.883560943514,373.321216837569,472.878627596746,349.514678522278,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3886","gene10872",107.91532914102,102.517659825395,136.989934032594,100.257228979865,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3887","gene10908",245.489261823652,261.487998882328,253.346040067903,232.795304919215,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3888","gene10873",0.708897941065052,2.50831148659523,0.895217543771572,2.00779275768753,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3889","gene10912",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3890","gene10884",663.34386399807,609.498643490005,757.910444601358,588.434327226115,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3891","gene10922",691.486561187192,753.072479077963,518.584825505407,549.024436727504,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3892","gene10879",152.257609009206,174.13719366548,213.992530897926,176.612383987186,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3893","gene10917",941.836800513562,966.752429511971,977.084661550927,1004.51682617438,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3894","gene10991",0.529874759530415,0.937434621258875,0.334570855164779,2.25112525309683,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3895","gene10992",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3896","gene10956",0,0,0.920207196060762,1.37589301183623,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3897","gene10883",619.998608702184,634.872375626157,532.128806224807,624.046373815656,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3898","gene10821",0.575577316610535,2.03657975435618,2.90742507082233,1.63019230390713,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3899","gene10996",0,0,0,0,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3900","gene10848",1.94068561708479,3.05190085638215,3.26767453295046,4.88582416447967,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3901","gene10886",1184.44463771386,1214.67524503329,1124.81935487025,1259.4459440781,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3902","gene10888",205.88825341423,178.462426413532,200.111113478221,183.361375577381,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3903","gene10808",209.56144775373,207.034802337991,205.426595716217,242.130345581406,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3904","gene10962",32.4051196751359,28.0014224998663,43.479790013871,28.1501640105464,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
"3905","gene10853",74.8465707499707,58.4455749246145,71.144952368622,60.3585608116122,"ASM15162v1","DF090330.1","GPS_001612914.1","7"
