 names SAM_wt_rep2 SAM_wt_rep1 SAM_sdE3_rep2 SAM_sdE3_rep1 ORE_wt_rep2 ORE_wt_rep1 ORE_sdE3_rep2 ORE_sdE3_rep1 HYB_wt_rep2 HYB_wt_rep1 HYB_sdE3_rep2 HYB_sdE3_rep1
C18983	1	2	0	7	1	0	2	2	1	2	1	0
C18985	0	3	3	5	3	2	3	0	0	0	2	0
C18987	2	24	15	11	22	23	22	24	13	15	6	6
C18989	15	11	27	12	20	23	15	34	60	51	30	47
C18991	3	4	0	2	4	4	0	10	6	6	1	2
C18993	4	3	0	0	1	1	1	1	10	2	0	2
C18995	0	15	9	3	10	12	3	3	9	0	11	6
C18997	2	3	6	3	2	3	6	5	3	0	5	0
C19001	2	1	0	0	0	1	0	0	0	1	6	5
C19003	1	2	1	0	0	4	0	2	1	3	2	1
C19005	0	3	3	3	6	0	10	0	15	3	9	2
C19007	0	0	11	23	7	10	5	5	0	7	32	0
C19011	3	13	9	3	10	3	9	12	3	4	6	3
C19013	10	14	0	15	4	3	4	3	7	0	6	6
C19019	2	0	2	0	2	0	0	0	2	0	2	6
C19025	0	0	2	0	2	2	2	2	0	3	0	0
C19027	16	26	42	40	44	28	40	75	62	33	33	35
C19035	3	3	9	3	7	9	0	0	12	4	12	0
C19037	4	2	5	0	0	0	0	4	0	5	0	2
C19041	0	4	7	7	1	2	7	3	17	7	8	12
C19043	7	0	9	5	0	0	0	5	28	12	4	4
C19047	0	3	0	3	2	0	3	5	5	3	0	5
C19051	0	2	4	0	3	4	2	0	11	10	4	9
C19057	4	6	0	4	0	2	4	0	8	2	4	2
C19059	8	14	4	14	4	0	9	9	31	15	15	11
C19061	3	0	4	4	3	0	0	9	13	5	8	0
C19063	20	31	18	7	39	28	24	36	38	10	28	23
C19065	1	14	12	5	2	16	13	19	21	14	9	11
C19069	4	0	5	0	2	2	0	0	9	0	2	0
C19071	8	3	0	3	9	7	5	10	7	5	10	10
C19073	3	7	3	0	2	3	10	3	10	8	0	3
C19075	15	0	5	0	0	0	0	0	16	7	9	0
C19077	0	3	8	0	0	3	0	3	5	6	5	0
C19085	0	0	3	9	0	3	3	12	0	19	5	3
C19087	5	24	6	26	9	6	18	17	0	7	0	12
C19091	2	7	5	3	4	0	5	5	2	0	11	0
C19093	0	2	2	0	0	6	2	2	6	7	4	4
C19095	2	12	0	13	9	0	33	9	3	3	11	3
C19097	3882	5426	5743	4300	5947	6433	4245	7865	6666	4832	3114	5383
C19101	0	16	0	2	4	7	2	0	7	0	4	0
C19103	0	2	7	2	3	0	3	3	8	3	0	0
C19105	0	3	0	0	2	6	3	0	11	7	3	0
C19107	0	9	0	0	3	9	5	9	0	24	0	4
C19113	5	2	0	4	0	0	8	4	6	4	5	0
C19115	0	3	0	2	1	0	2	0	3	4	0	2
C19117	0	3	0	0	1	2	3	8	6	2	3	3
C19119	0	2	5	2	2	0	2	5	5	10	2	2
C19121	0	9	7	5	2	2	4	2	0	0	0	0
C19123	0	3	0	3	2	3	0	8	5	0	0	0
C19125	0	3	1	0	1	2	1	2	0	1	0	0
C19129	0	2	0	1	2	2	1	1	1	0	2	1
C19131	0	5	1	4	4	0	1	6	5	0	0	1
C19133	3	3	3	3	6	6	3	3	0	11	3	3
C19137	2	6	3	0	2	11	11	13	16	4	0	3
C19139	61	63	94	61	86	184	118	194	95	61	37	28
C19143	0	2	2	2	0	2	0	4	0	0	0	0
C19145	1	3	3	0	3	0	0	0	0	3	6	1
C19147	5	4	7	4	3	0	0	4	0	5	10	0
C19149	0	3	3	7	2	9	13	12	3	4	11	3
C19157	7	2	0	2	2	0	3	2	7	3	2	0
C19161	1	2	6	0	3	2	0	2	6	4	2	2
C19163	0	6	0	7	14	0	3	9	3	7	3	3
C19165	3	15	11	8	11	17	4	7	25	9	6	3
C19169	0	0	0	2	0	0	0	0	12	3	0	0
C19171	3	11	7	4	3	4	4	3	7	0	3	0
C19173	90	194	142	183	314	125	338	362	321	175	240	267
C19175	3	11	0	6	22	16	11	26	0	0	4	0
C19179	0	0	4	13	3	4	7	8	0	0	0	4
C19181	1	8	0	2	1	0	0	2	4	2	5	2
C19185	2	7	11	2	2	9	4	6	21	9	10	4
C19189	0	8	3	3	0	0	0	0	8	3	13	3
C19193	0	1	4	0	4	5	4	5	1	4	0	1
C19197	3	6	3	7	11	0	9	0	12	4	15	10
C19201	10	9	9	6	5	8	3	11	3	0	0	3
C19211	6	23	11	10	20	10	20	12	11	16	8	12
C19213	0	6	4	6	6	4	8	36	16	14	4	8
C19215	4	0	0	0	8	19	7	7	34	0	0	6
C19219	0	8	11	0	0	15	0	4	33	0	14	4
C19225	0	0	2	0	0	4	2	1	3	0	2	0
C19227	3	13	4	14	0	4	0	16	4	5	0	0
C19229	2	5	3	0	3	2	0	0	3	5	0	3
C19231	0	3	2	1	0	3	5	0	2	3	1	0
C19233	0	0	3	4	3	3	0	3	10	4	6	0
C19235	0	0	1	1	0	4	4	2	2	2	0	4
C19237	0	11	2	4	7	8	2	2	10	7	6	6
C19239	829	2521	2031	1924	2089	1680	2162	2665	3646	1765	1759	1582
C19241	9	11	34	8	23	4	12	15	0	0	0	0
C19243	14	11	11	0	3	5	0	0	57	19	9	10
C19245	0	0	2	2	0	3	2	2	7	2	3	2
C19249	7	0	0	4	7	3	0	4	7	0	0	0
C19251	4	2	2	0	5	2	2	2	7	4	0	2
C19255	0	6	3	6	2	0	6	0	3	3	3	0
C19257	2	0	2	2	0	2	5	0	5	3	0	0
C19263	2	22	18	12	11	12	8	6	16	16	10	13
C19265	2	4	4	2	5	0	2	2	6	8	2	2
C19267	0	17	4	4	3	4	9	6	0	0	0	4
C19271	0	2	4	0	6	2	2	8	0	6	4	0
C19273	0	4	0	4	9	0	10	2	2	2	2	0
C19277	72	224	151	238	185	186	183	312	232	277	147	149
C19279	3	6	16	3	10	6	6	6	12	10	11	9
C19283	0	13	0	0	6	8	0	13	13	10	12	0
C19285	6	3	7	4	14	3	17	14	13	4	19	7
C19289	0	6	2	5	2	2	2	2	6	2	16	4
C19297	0	3	3	14	5	0	3	0	6	4	6	12
C19301	0	0	2	2	2	0	7	4	4	0	2	4
C19303	10	15	21	18	35	24	17	17	25	26	6	5
C19307	2	2	2	0	0	2	0	0	2	0	0	0
C19315	2	2	0	3	3	3	0	6	3	3	2	3
C19319	8	4	7	0	0	0	8	11	11	5	10	10
C19323	5	7	3	7	3	5	2	5	10	2	3	8
C19329	0	0	3	2	3	0	2	2	5	2	2	2
C19331	228	317	313	226	296	305	232	355	423	264	209	224
C19335	0	5	4	3	0	7	0	0	11	0	2	4
C19339	3	4	1	2	1	2	1	1	12	5	2	2
C19343	0	10	0	0	17	5	0	15	5	6	0	0
C19345	63	154	113	123	204	123	157	192	249	116	168	76
C19347	4	11	14	17	4	5	9	8	22	10	10	5
C19353	261	682	550	431	537	473	368	801	610	500	344	474
C19359	7	0	5	6	7	3	8	5	5	3	5	0
C19363	8	20	0	14	12	15	6	11	4	15	8	10
C19367	0	0	3	3	3	3	3	3	3	7	0	6
C19375	0	2	2	0	3	2	2	0	0	0	4	0
C19381	3	7	12	7	9	7	3	8	0	8	11	1
C19383	0	5	5	11	4	20	11	5	5	13	0	20
C19385	3	7	7	4	30	16	26	31	7	6	10	5
C19389	0	10	20	4	4	0	3	7	10	0	0	6
C19393	2	3	9	3	0	3	3	0	8	0	8	3
C19395	10	7	2	0	6	2	5	5	7	5	0	7
C19397	0	4	0	2	4	2	4	0	2	2	2	3
C19401	293	485	401	318	468	475	345	432	426	346	302	300
C19407	9	26	14	14	26	16	14	19	53	31	48	23
C19415	21	14	14	11	9	21	10	10	13	0	13	17
C19419	4	5	13	8	0	4	5	9	14	14	6	0
C19423	3	0	4	8	0	4	0	4	14	0	16	4
C19429	0	6	3	12	8	3	3	0	14	6	14	3
C19431	2	3	0	0	2	9	3	0	3	0	8	6
C19437	3	8	16	17	27	40	13	20	24	16	29	20
C19441	0	12	0	3	0	0	6	3	3	3	3	3
C19443	2	2	10	6	4	2	0	4	0	0	2	0
C19447	2	0	3	5	0	3	2	2	3	2	1	0
C19449	0	7	2	7	6	7	2	13	0	0	0	0
C19451	0	0	0	0	4	5	0	0	10	6	4	0
C19453	0	3	5	9	2	0	5	3	0	3	3	5
C19455	12	8	15	13	27	62	22	58	10	8	7	7
C19459	2	9	14	4	0	2	4	2	11	0	6	2
C19461	5	0	0	0	3	1	2	1	3	2	0	3
C19463	113	301	258	136	190	159	201	237	242	248	264	205
C19467	2	0	0	0	0	1	3	1	3	0	1	1
C19469	2	0	2	0	0	0	7	12	7	0	0	0
C19471	0	3	0	0	3	7	7	3	0	4	3	7
C19477	0	5	2	6	2	5	2	0	6	3	0	2
C19485	0	1	1	2	3	3	0	3	1	0	1	1
C19489	0	4	0	21	3	0	0	11	15	9	32	36
C19491	2	2	7	3	7	24	10	10	21	15	12	0
C19493	0	2	5	0	3	1	3	3	3	2	1	0
C19495	5	11	8	8	8	8	5	14	18	6	19	5
C19499	0	9	0	4	0	2	4	6	11	7	8	4
C19501	5	0	0	4	0	0	0	0	9	0	9	0
C19503	0	0	3	1	8	4	0	8	9	1	5	4
C19505	0	2	4	4	2	2	6	6	2	0	5	8
C19507	6	3	3	0	3	10	10	0	16	15	12	25
C19513	22	49	46	47	46	50	52	75	78	49	62	51
C19519	19	61	20	36	86	53	85	44	89	39	61	27
C19521	2	0	5	2	0	2	3	2	2	3	0	0
C19523	0	2	0	7	2	2	4	8	4	2	8	2
C19527	13	44	13	10	29	16	13	26	39	26	19	20
C19529	0	5	5	5	14	14	22	10	0	0	0	0
C19531	6	12	15	0	0	15	10	3	3	4	15	13
C19533	1	6	3	3	6	2	2	0	5	3	5	3
C19535	0	2	0	4	9	2	9	8	9	5	11	6
C19543	119	179	99	142	171	154	215	185	366	147	255	108
C19545	0	2	0	5	4	9	7	4	2	3	0	4
C19553	3	3	3	4	6	0	0	7	3	0	6	0
C19557	4	11	16	10	21	9	14	9	16	13	4	7
C19561	107	279	193	207	41	46	43	102	379	220	364	267
C19565	0	3	1	1	0	1	1	0	0	1	0	0
C19569	4	8	4	1	8	9	8	6	10	1	1	1
C19571	2	1	3	0	1	0	0	4	0	8	9	5
C19573	0	2	0	0	1	2	0	2	9	2	1	6
C19577	336	545	566	309	498	547	430	608	631	431	393	414
C19579	2	8	0	6	5	0	3	10	3	3	5	0
C19581	3	0	0	3	11	6	6	6	12	0	3	6
C19583	2	0	0	3	0	0	0	10	13	3	5	0
C19587	100	120	89	80	102	98	123	160	128	98	90	106
C19591	29	28	29	46	19	48	15	44	22	53	23	22
C19593	5	4	0	4	0	3	4	3	4	0	0	0
C19595	0	2	4	5	4	2	0	6	13	5	7	7
C19597	12	18	7	20	12	13	11	18	21	13	18	20
C19601	0	6	4	5	2	6	2	0	6	3	2	0
C19605	0	0	3	0	0	3	0	7	10	4	0	3
C19607	6	0	0	4	3	7	11	4	3	0	0	0
C19609	0	2	0	5	4	5	2	5	11	3	4	2
C19611	5	16	4	17	29	15	42	30	10	5	7	4
C19613	2	0	3	3	2	3	6	3	3	0	5	5
C19621	0	2	11	7	2	4	0	6	6	0	4	0
C19623	0	2	4	3	0	2	0	0	2	0	6	0
C19627	20	80	64	68	78	67	97	106	126	67	97	69
C19631	2	3	0	6	5	3	3	6	11	3	3	6
C19635	6	23	21	12	2	0	4	0	68	33	19	27
C19639	0	0	2	8	0	0	0	2	5	5	1	0
C19643	0	4	8	0	0	0	2	0	10	5	15	6
C19645	1	9	4	1	11	15	19	16	8	2	10	0
C19647	4	4	2	11	11	7	14	7	11	2	4	0
C19651	1	1	3	0	0	1	2	2	1	1	0	2
C19653	0	2	2	0	0	0	0	0	13	6	2	2
C19655	2	0	0	6	3	4	0	2	0	0	4	2
C19657	13	26	34	8	43	31	13	42	31	11	33	26
C19665	3	10	0	4	5	0	4	4	8	2	0	4
C19669	4	2	0	6	6	2	4	12	22	2	0	4
C19673	1	1	0	0	0	0	0	1	2	0	4	0
C19675	0	3	3	10	5	6	7	9	9	0	5	0
C19677	175	409	262	245	430	342	687	391	877	315	530	290
C19681	5	11	0	0	2	3	8	10	4	5	9	3
C19685	0	0	4	0	8	0	8	11	7	4	3	4
C19687	428	691	834	733	655	759	648	805	797	778	527	519
C19689	0	4	2	0	4	4	0	4	0	0	2	0
C19691	7	13	12	11	12	15	6	18	38	12	20	19
C19693	0	2	2	2	7	11	7	14	2	0	4	0
C19699	0	0	3	4	4	6	3	9	0	0	0	6
C19705	0	0	3	0	0	6	3	5	0	2	2	0
C19707	3	0	4	0	8	4	4	7	4	0	0	3
C19711	0	12	0	0	10	4	8	22	4	4	0	0
C19713	4	2	2	7	2	0	0	0	13	7	8	0
C19717	9	19	11	7	8	13	2	7	18	13	7	9
C19719	10	13	13	3	2	0	5	3	16	9	10	10
C19723	25	79	10	33	60	51	120	97	69	23	39	22
C19725	39	69	74	36	59	67	58	88	93	71	58	72
C19727	3	14	7	4	6	3	11	7	14	8	12	13
C19729	2	0	3	3	0	3	1	5	2	0	1	1
C19731	5	7	4	2	14	13	24	28	7	10	2	2
C19733	0	3	0	0	6	0	3	6	3	4	3	6
C19737	6	0	0	12	20	14	14	4	14	0	3	7
C19747	11	7	0	0	13	16	10	13	3	0	3	9
C19749	192	269	346	187	307	327	285	456	379	283	229	301
C19755	0	5	5	0	9	2	0	2	5	8	2	7
C19761	0	5	3	3	2	8	5	2	5	0	0	0
C19765	105	202	161	118	233	207	190	194	258	99	139	188
C19769	0	2	7	5	0	0	5	0	2	0	4	0
C19773	4	1	1	0	1	0	0	0	3	1	3	1
C19783	5	24	9	11	8	16	13	10	37	24	11	15
C19785	12	10	20	21	17	16	24	45	20	15	22	13
C19793	3	0	0	2	0	2	0	0	6	5	2	4
C19797	5	9	3	0	3	0	0	12	3	3	8	0
C19805	0	5	5	0	0	0	0	0	10	6	8	5
C19809	460	923	756	652	759	877	759	921	955	701	637	608
C19811	3179	5052	3886	3845	3738	6765	4039	5554	5609	4534	3884	3484
C19813	0	2	5	2	2	0	1	0	5	3	3	0
C19817	2	9	0	0	4	2	2	7	2	0	0	5
C19821	0	8	4	4	2	0	8	10	8	7	8	0
C19823	0	0	6	6	0	16	0	11	45	15	5	16
C19825	6	16	17	10	10	7	11	6	25	25	12	25
C19829	0	1	0	0	1	2	1	0	1	1	0	2
C19831	4	12	10	5	15	2	8	12	21	8	11	7
C19837	135	256	309	199	247	216	297	335	319	174	165	201
C19839	0	7	2	2	3	2	0	0	10	3	4	2
C19843	0	6	0	0	0	0	6	6	8	3	0	6
C19849	5	5	30	8	7	8	8	20	16	7	24	7
C19851	0	10	7	4	2	9	13	13	0	0	6	3
C19853	28	63	60	32	23	22	24	13	103	28	64	64
C19855	54	129	82	88	134	94	124	103	106	85	89	94
C19857	28	46	26	39	37	47	35	50	55	33	40	30
C19861	4	0	4	5	8	7	2	4	0	2	4	2
C19863	0	9	3	0	2	3	3	9	6	7	3	0
C19865	4	6	17	15	0	0	0	0	44	29	17	21
C19867	0	5	10	18	7	0	0	10	15	0	9	0
C19869	0	11	4	11	5	13	15	4	2	2	4	4
C19875	4	0	11	3	0	3	0	0	13	0	10	0
C19879	0	2	3	2	2	2	2	0	3	0	5	2
C19883	55	37	47	55	97	122	63	83	65	74	60	55
C19885	0	8	8	4	0	0	0	0	38	0	20	7
C19891	0	4	2	2	7	4	6	8	6	2	0	0
C19897	5	11	10	4	8	10	9	23	12	10	13	10
C19901	2	11	6	3	2	8	20	13	3	13	5	0
C19903	1184	2044	1600	1413	1567	2193	1639	2564	1783	1189	1042	1260
C19905	0	4	0	4	3	3	4	7	7	0	3	4
C19907	9	5	3	3	2	3	0	0	5	0	2	12
C19913	1	6	2	1	1	2	0	2	4	0	0	0
C19915	2	0	0	0	5	2	3	3	0	0	0	5
C19917	0	6	0	6	5	0	2	2	4	4	4	2
C19923	0	1	1	0	1	0	0	2	3	2	1	0
C19927	0	2	2	2	0	2	6	0	4	0	0	0
C19931	40	104	85	59	64	60	85	74	133	83	80	71
C19933	45	81	91	72	63	107	69	124	65	72	53	84
C19935	0	8	5	6	14	7	8	15	14	11	7	5
C19937	4	9	0	5	10	2	2	6	11	3	8	6
C19939	11	24	18	10	48	12	29	20	25	12	28	23
C19941	0	7	0	0	7	4	2	9	2	3	6	2
C19945	4	4	0	0	9	0	7	8	9	7	4	4
C19949	0	0	2	2	4	0	0	2	4	0	4	0
C19951	7	10	0	8	2	2	6	6	6	12	3	4
C19955	0	6	0	3	4	6	3	9	6	0	0	0
C19959	3	8	4	4	0	4	0	0	0	5	10	4
C19961	60	134	159	120	156	134	163	157	246	91	131	102
C19963	2	8	0	3	4	0	0	0	5	6	5	5
C19965	5	0	12	3	0	0	0	0	9	19	11	6
C19967	4	2	5	2	7	2	5	2	2	2	0	2
C19969	1	8	5	12	6	16	15	17	23	7	15	11
C19971	0	4	0	0	3	0	4	4	12	16	7	0
C19975	1	3	0	3	12	2	5	19	12	8	2	5
C19977	9	12	0	0	6	0	12	4	4	5	3	8
C19979	140	245	245	185	260	357	213	405	233	165	137	130
C19981	0	8	3	3	4	0	0	5	8	3	2	3
C19987	302	613	559	508	485	425	402	548	913	579	528	486
C19989	0	2	3	5	6	2	5	5	3	0	5	2
C19991	5	8	4	9	1	11	8	5	13	2	2	4
C19993	14	23	23	35	14	25	29	24	31	24	34	41
C19995	1	8	6	0	3	4	2	11	10	0	7	11
C19997	1	11	8	4	10	2	8	19	24	4	2	12
C19999	12	35	21	23	35	35	30	50	28	21	38	8
C20001	1	0	0	2	0	4	3	1	4	0	1	0
C20007	34	58	38	55	25	84	36	125	32	34	18	43
C20015	0	10	0	5	7	23	5	5	9	6	0	5
C20017	3	7	21	28	9	13	14	17	25	12	6	10
C20019	2	0	0	1	0	0	1	2	1	2	1	1
C20021	193	358	386	278	340	359	319	488	485	283	421	389
C20023	0	2	6	4	2	2	2	2	10	2	2	4
C20025	13	46	43	24	27	38	43	76	48	66	37	40
C20029	13	38	29	44	46	31	43	64	54	29	57	32
C20031	3	10	6	4	5	6	13	7	10	0	3	6
C20041	2	6	12	0	2	9	6	0	3	7	5	3
C20043	0	3	0	0	5	3	6	4	1	2	0	0
C20047	38	41	52	46	63	53	58	65	67	47	48	30
C20049	0	4	14	4	0	2	8	10	0	0	12	10
C20051	4	0	2	2	4	0	7	0	5	3	2	0
C20053	6	22	4	8	8	7	11	17	7	4	13	3
C20055	2	2	2	2	2	3	2	2	0	0	3	2
C20057	2	2	5	7	11	9	5	5	16	5	6	2
C20061	29	48	74	65	64	79	104	148	83	52	18	32
C20065	6	2	0	5	11	12	0	29	2	0	9	0
C20071	3	4	12	9	8	0	14	0	13	6	17	11
C20073	2	2	5	0	0	2	3	2	2	4	5	0
C20077	241	413	374	343	418	322	309	474	435	328	296	267
C20083	3	4	0	0	0	4	4	4	32	0	3	11
C20085	3	10	11	11	13	7	10	9	25	0	11	9
C20087	3	14	2	7	12	8	0	4	11	2	6	9
C20095	90	186	97	212	220	162	172	275	221	182	178	179
C20097	277	802	651	636	697	574	670	898	1179	676	855	618
C20099	0	4	4	4	3	3	0	7	11	4	0	14
C20103	14	21	9	22	7	17	4	25	20	10	4	25
C20107	4	5	3	0	8	5	5	5	5	0	7	0
C20109	50	58	46	56	92	58	55	97	115	53	36	41
C20111	0	5	3	0	7	2	5	5	7	5	2	2
C20119	1	1	5	2	3	2	4	1	3	5	2	0
C20125	0	10	14	5	4	7	0	5	5	11	9	9
C20131	0	20	17	4	3	3	3	3	7	7	0	6
C20133	5	0	6	3	0	9	3	0	6	7	6	3
C20135	126	236	230	140	276	222	223	368	607	306	235	275
C20137	0	4	2	2	10	4	14	2	0	0	2	2
C20141	33	49	39	32	45	44	52	56	81	57	33	39
C20147	52	134	74	117	110	151	101	226	170	162	120	153
C20153	0	3	0	3	2	0	0	0	3	3	2	5
C20155	0	3	0	2	7	2	2	3	2	5	3	3
C20157	0	10	3	5	13	15	11	5	13	9	5	9
C20159	1	57	13	0	0	10	6	2	0	0	3	0
C20163	55	86	80	31	115	59	89	130	103	50	47	55
C20167	22	29	31	26	54	25	24	36	52	26	24	32
C20169	2	4	8	2	0	6	2	8	0	0	0	0
C20171	2	0	3	0	4	3	9	8	8	0	3	3
C20173	2	9	2	6	3	2	0	7	11	4	5	2
C20179	17	36	21	21	33	13	35	24	37	26	18	12
C20181	31	18	30	23	8	2	0	2	88	19	55	29
C20183	3	3	1	0	0	6	0	5	0	0	0	1
C20185	4	4	4	4	2	8	4	4	2	0	9	0
C20187	3	11	5	0	11	2	3	4	23	9	15	5
C20193	3	5	2	0	2	5	5	5	5	4	3	3
C20195	0	6	6	1	3	3	3	6	4	3	4	0
C20199	0	2	1	0	1	1	2	1	2	1	0	0
C20203	47	120	52	59	75	94	104	165	120	94	54	44
C20207	0	2	0	0	2	6	2	0	6	2	2	4
C20209	3	0	0	12	10	0	11	14	18	5	13	0
C20211	5	6	0	3	10	0	3	0	14	10	3	6
C20215	77	257	177	142	195	184	177	346	156	234	153	165
C20223	3	0	9	5	6	8	9	13	13	16	0	17
C20229	6	6	12	3	6	9	7	13	14	7	10	7
C20231	2	0	0	7	6	2	0	4	5	0	0	4
C20233	11	9	3	3	10	23	6	9	3	0	8	6
C20245	70	108	105	76	78	82	80	101	157	96	87	52
C20251	21	25	27	17	14	16	22	14	35	22	39	7
C20253	4	7	3	0	10	1	9	4	0	0	0	1
C20255	0	12	14	6	10	14	12	2	20	2	10	6
C20257	4	2	4	6	9	2	0	4	4	4	0	2
C20259	2	0	2	1	3	3	3	0	5	1	7	4
C20265	19	31	16	13	17	22	27	19	22	9	7	8
C20271	4	5	8	3	2	9	3	7	8	6	6	2
C20273	5	6	0	3	0	0	0	11	9	7	8	3
C20277	10	8	4	4	5	11	12	12	23	11	6	15
C20279	167	428	298	400	356	337	251	577	426	299	287	307
C20281	49	61	163	35	17	4	85	4	0	17	61	0
C20285	0	6	2	0	3	2	6	0	2	3	2	2
C20289	0	4	6	2	1	3	0	4	4	2	2	0
C20295	15	23	0	5	8	13	5	4	28	13	7	13
C20303	3	10	8	3	9	3	8	7	15	6	7	0
C20309	0	1	0	1	0	0	1	3	4	0	3	4
C20313	2	2	7	5	3	4	2	9	11	11	13	8
C20317	1	0	2	0	5	1	3	1	4	0	2	0
C20325	51	105	83	51	116	70	50	53	136	77	99	97
C20329	6	3	0	0	4	8	6	13	0	0	0	0
C20331	2	3	6	10	4	3	0	6	16	15	8	12
C20335	0	10	3	0	8	0	0	7	10	4	6	0
C20345	2	10	5	3	4	5	5	2	5	0	7	0
C20347	2	0	4	8	4	2	8	6	2	0	4	2
C20349	4	6	0	2	2	2	2	8	6	2	2	0
C20357	9	9	9	5	6	7	5	14	28	10	16	2
C20363	0	4	2	2	4	4	2	2	6	2	4	0
C20367	3	4	3	4	3	0	0	10	3	0	3	0
C20369	0	3	3	1	1	0	3	1	3	2	0	0
C20371	1	2	1	0	0	5	2	2	8	3	5	3
C20379	0	3	0	0	5	13	0	0	7	12	6	7
C20381	0	11	11	16	13	28	19	10	38	17	22	8
C20385	3	16	20	13	21	4	13	4	20	9	22	11
C20387	4	0	4	2	2	2	2	2	9	2	6	0
C20391	3	0	7	4	14	0	7	0	15	0	3	7
C20393	0	3	0	9	3	5	3	16	14	0	0	8
C20395	5	8	3	3	3	3	8	8	2	5	2	2
C20397	0	10	0	3	1	7	4	8	5	4	5	3
C20399	5	28	22	13	42	40	26	54	18	8	33	35
C20401	5	5	8	8	0	0	3	0	10	3	8	8
C20407	7	3	7	0	0	0	4	2	12	2	0	0
C20411	100	188	133	112	194	213	185	233	290	129	182	132
C20413	0	5	3	12	13	3	6	11	3	7	2	0
C20417	2	3	2	2	1	2	2	3	0	0	0	2
C20419	0	1	0	1	2	0	1	1	2	0	1	1
C20421	95	405	236	235	423	319	537	435	561	195	327	189
C20425	5	0	0	3	6	6	3	0	3	0	0	0
C20427	11	14	19	10	21	14	15	19	20	12	25	18
C20431	0	0	0	10	0	3	0	0	12	3	5	9
C20433	0	0	6	6	7	6	2	4	6	0	2	2
C20437	3	3	1	0	8	0	1	0	5	1	0	2
C20439	546	916	748	593	894	995	851	1243	877	795	674	657
C20441	0	18	3	6	0	5	3	3	8	0	0	5
C20449	0	24	4	5	0	13	9	13	4	17	4	17
C20453	2	0	5	2	0	0	2	0	3	0	2	3
C20461	0	1	4	6	0	0	0	0	3	3	4	6
C20465	19	13	4	14	4	2	4	9	19	18	17	15
C20467	5	9	3	3	9	3	3	14	0	3	0	3
C20475	0	5	2	0	4	7	3	10	0	0	0	0
C20477	2	0	5	2	8	2	0	0	2	0	2	0
C20479	0	0	5	3	4	5	16	20	8	6	7	3
C20481	2	6	2	2	0	2	0	4	13	2	5	8
C20485	59	211	173	117	153	137	157	235	175	97	144	92
C20495	1	2	0	2	0	1	1	2	0	0	1	4
C20501	0	2	2	2	2	4	0	11	4	2	0	2
C20503	272	437	406	274	456	307	340	532	644	451	393	428
C20505	6	17	21	18	18	4	13	12	16	14	26	20
C20509	0	3	5	3	2	3	3	5	8	7	0	2
C20511	0	3	3	0	3	3	10	10	3	8	6	6
C20513	3	5	0	0	0	0	2	2	3	2	1	2
C20517	3	0	4	2	3	0	2	4	2	3	0	4
C20519	5	18	6	3	5	9	7	12	13	18	12	9
C20521	2	0	3	3	0	5	0	3	8	3	5	8
C20523	6	11	3	10	6	2	7	16	18	5	5	2
C20525	0	0	1	3	0	3	1	1	0	5	0	0
C20527	180	329	254	309	372	330	323	364	457	283	262	251
C20529	10	8	12	5	3	15	0	8	8	0	4	4
C20531	5	6	1	3	9	11	5	10	5	0	1	1
C20533	7	12	6	11	8	11	9	13	21	7	14	7
C20535	2	8	3	0	0	8	3	3	5	3	0	3
C20537	33	33	17	32	32	44	15	45	38	41	14	18
C20545	0	2	11	0	2	2	2	0	2	7	2	0
C20547	2	8	8	0	6	5	0	3	11	10	5	3
C20551	1	1	3	0	6	0	3	6	4	1	1	0
C20553	24	22	38	37	27	46	31	53	48	29	45	34
C20555	3	3	2	2	2	0	0	3	6	2	2	5
C20559	27	0	8	26	12	21	19	34	46	36	40	35
C20561	368	512	495	307	465	510	343	550	523	410	340	322
C20563	14	23	19	3	25	35	26	35	35	12	51	16
C20569	0	0	5	3	4	3	0	3	8	10	3	5
C20571	2	25	22	46	41	36	49	39	50	6	20	21
C20573	20	75	44	46	65	23	34	63	55	27	56	30
C20575	123	254	219	235	252	179	215	303	391	205	225	174
C20579	1	0	2	2	1	2	1	7	4	3	1	2
C20585	0	2	0	2	5	2	0	2	2	2	8	0
C20587	0	15	7	8	16	14	16	4	0	0	0	0
C20595	30	71	52	37	50	33	52	42	90	30	58	44
C20597	2	9	0	2	14	22	7	11	0	0	0	0
C20601	2	4	8	2	3	2	0	4	5	4	5	3
C20605	1	3	3	5	4	3	6	3	3	0	3	0
C20609	0	13	13	11	13	19	10	25	31	8	11	12
C20613	0	0	4	0	3	2	2	4	11	12	5	4
C20615	82	145	153	157	190	159	144	276	158	107	140	126
C20619	97	196	134	90	172	175	189	222	217	178	163	82
C20623	0	2	2	0	4	0	3	5	8	0	4	0
C20625	0	6	2	2	3	4	2	4	8	0	0	0
C20633	9	12	15	4	11	18	16	20	11	18	27	11
C20637	5	11	15	19	15	13	17	17	50	17	23	19
C20639	27	44	54	55	3	3	10	13	96	121	99	65
C20653	622	794	779	752	703	815	506	1085	937	862	748	901
C20659	7	11	24	21	17	16	10	30	17	20	15	15
C20663	22	59	41	60	68	67	50	64	73	40	55	38
C20667	8	3	3	0	0	6	0	3	20	0	11	3
C20669	7	16	3	13	14	9	13	18	16	7	11	9
C20671	0	19	11	0	5	0	11	11	25	3	13	11
C20675	60	101	80	60	105	201	76	220	55	52	45	101
